company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,training_materials_quality,trainer_satisfaction_level,facility,satisfaction_level,continuity,likelihood_of_recommendation
256,PD Permata Sitompul (Persero) Tbk,T. Galak Prasetya,"Jl. Setiabudhi No. 89
Bukittinggi, Jawa Tengah 27705",janet91@example.org,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (0473) 022 0101,Kecil,700000,Group,"352 Shaw Common
Lake Douglas, NJ 98090",2023-11-21,Shopfloor Leadership & Management: Leading By Gemba Kaizen,Credit & Collection,Public Training,2,50,8,4,1,4.333333333333333,no,34.76190476190476
257,PT Marbun (Persero) Tbk,"Manah Wahyuni, M.Ak","Gg. Veteran No. 2
Kota Administrasi Jakarta Utara, AC 66586",yhalimah@example.com,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",(0966) 089-8613,Kecil,400000,Retail,"1178 Jennifer Garden
West Taylor, MN 48439",2023-11-17,"How to Effectively Manage, Coach & Mentor Subordinate Who Work From Home",Credit & Collection,Inhouse Training,6,72,2,8,3,4.333333333333333,no,43.61904761904761
258,PD Manullang,"Melinda Nababan, M.Pd","Jl. Ahmad Dahlan No. 6
Kota Administrasi Jakarta Utara, Kepulauan Bangka Belitung 20004",balahalim@example.org,Real Estat,+62 (033) 142 9269,Besar,600000,Group,"745 Meredith Avenue Suite 296
Lake Danielmouth, OR 89429",2023-11-13,How to Conduct Social Campaign (for the Benefit of HR and Corporate Reputation),Finance,Inhouse Training,3,86,3,3,2,2.6666666666666665,no,31.809523809523807
259,PT Widiastuti Prayoga,"R. Ina Iswahyudi, S.Pd","Gg. Otto Iskandardinata No. 3
Batam, SS 65550",maryadimuhammad@example.com,Aktivitas Jasa Lainnya,+62 (32) 701 0227,Kecil,700000,Retail,"7999 Anthony Crescent
Karenview, PR 56245",2023-12-18,Simple Methode of Corporate Tax Calculation PPN-PPH,Office & Administration,Inhouse Training,7,76,10,3,7,6.666666666666667,no,58.952380952380956
260,PD Putra Prasasta Tbk,Legawa Hassanah,"Gang H.J Maemunah No. 9
Bengkulu, Maluku 79965",sihombinggatra@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62-69-396-9300,Besar,500000,Retail,"USCGC Williamson
FPO AA 22165",2023-12-26,Improving Sales Team Performance,Credit & Collection,Public Training,2,80,10,1,5,5.333333333333333,no,44.761904761904766
261,UD Putra (Persero) Tbk,"Keisha Winarsih, S.Gz","Gang Kendalsari No. 00
Banda Aceh, KR 40448",esantoso@example.net,Industri Pengelahan,(0506) 451-8528,Kecil,700000,Retail,"84549 David Mountain Suite 848
West Hannahhaven, DE 74482",2023-11-09,Cash Flow & Credit Management,Office & Administration,Online Training,1,51,8,5,6,6.333333333333333,yes,46.945578231292515
262,CV Megantara Tbk,"Dinda Hidayanto, S.H.","Gg. Pasirkoja No. 977
Tangerang Selatan, Gorontalo 59797",gada55@example.org,Lainnya,+62 (187) 468 5003,Besar,200000,Group,"137 Cunningham Lane Apt. 414
Rodgersborough, NE 13836",2023-12-15,Professional Telesales & Telemarketing,Sales & Marketing,Public Training,6,69,8,6,4,6.0,yes,54.755102040816325
263,Perum Sinaga Tbk,Shania Saputra,"Jl. Abdul Muis No. 914
Tebingtinggi, BB 47500",hsihombing@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (222) 402-0353,Besar,100000,Group,"67266 Alyssa Unions Apt. 461
South Ashleychester, MI 82669",2023-11-20,Marketing Support & Sales Admin Development Program,Sales & Marketing,Public Training,4,21,2,8,5,5.0,no,37.285714285714285
264,UD Habibi Najmudin,Kardi Firmansyah,"Gg. Monginsidi No. 71
Pasuruan, PA 41012",wasitakayun@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,(023) 338-1953,Menengah,100000,Retail,"97005 Davidson Ferry
Lake Charles, DE 27848",2023-11-22,Financial Fraud Verification Skill in New Normal and Society 4.0 Era,Sales & Marketing,Inhouse Training,5,42,7,9,6,7.333333333333333,yes,57.088435374149654
265,CV Uwais Yuliarti (Persero) Tbk,Usyi Rahmawati,"Gg. Ahmad Yani No. 52
Ambon, Jambi 53311",dnurdiyanti@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,0876801735,Besar,100000,Group,"8253 Schultz Underpass Apt. 727
Nielsenborough, SD 56079",2023-11-25,Modern Warehouse Management in Digital Post Covid19 era,Credit & Collection,Online Training,9,27,2,6,7,5.0,no,45.285714285714285
266,UD Hariyah (Persero) Tbk,Puji Wahyudin,"Gang Kendalsari No. 308
Bima, Sulawesi Tengah 30066",rahayuatma@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0298) 760-6706,Besar,300000,Group,"9826 Donald Station
West Jerome, TX 70824",2023-11-19,Excel & Powerpoint For Powerful Business Applications,Leadership & Managerial,Public Training,8,42,1,3,7,3.6666666666666665,no,38.38095238095237
267,CV Ramadan Wijayanti (Persero) Tbk,"Cinthia Riyanti, S.Psi","Gg. Jakarta No. 70
Tegal, KB 70095",jessica51@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (041) 923 0199,Menengah,600000,Group,"Unit 1210 Box 6003
DPO AE 04586",2023-12-06,Compensation & Benefit Analysis,Office & Administration,Inhouse Training,7,77,10,1,4,5.0,no,49.57142857142857
268,PD Aryani (Persero) Tbk,Imam Firgantoro,"Jl. Yos Sudarso No. 423
Tual, Bali 53554",padriansyah@example.org,"Kesenian, Hiburan Dan Rekreasi",(0170) 127 8472,Besar,300000,Group,"1647 Valdez Mews Apt. 516
Lake Lisahaven, PW 17355",2023-11-27,Bagaimana Menaikkan Bisnis menjadi Level Korporasi bagi senior management,Credit & Collection,Public Training,7,91,8,1,9,6.0,yes,59.326530612244895
269,Perum Permata Salahudin,"Novi Hidayanto, M.M.","Jalan M.H Thamrin No. 8
Kota Administrasi Jakarta Selatan, Sulawesi Tenggara 01353",ujailani@example.net,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (086) 978-7050,Menengah,600000,Retail,"4409 John Island
West Davidfurt, WA 49274",2023-12-21,Antisipasi & Pencegahan Transaksi Pencucian Uang,Sales & Marketing,Public Training,1,42,4,10,10,8.0,yes,55.183673469387756
270,PD Budiyanto,Gangsar Pranowo,"Gang Cempaka No. 654
Jambi, KB 76149",bprasetyo@example.org,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (099) 839 6584,Besar,900000,Group,"75475 Anita Common Apt. 951
Kellyhaven, NH 65529",2023-12-10,Cost Tracking VS Scheduling Analysis Model in Project Management,Office & Administration,Inhouse Training,4,27,3,4,7,4.666666666666667,no,36.238095238095234
271,PT Prayoga Tbk,"Dr. Opan Putra, S.T.","Gg. Joyoboyo No. 2
Tebingtinggi, Sulawesi Tengah 16540",fwaskita@example.net,"Pertanian, Kehutanan, dan Perikanan",+62 (0934) 023 4471,Besar,400000,Group,"5368 Gary Hill
New Kellyside, AL 64423",2023-11-21,Shopfloor Leadership & Management : Leading By Genba Keizen,Leadership & Managerial,Online Training,7,39,3,2,3,2.6666666666666665,no,30.809523809523807
272,Perum Hakim Sirait Tbk,dr. Enteng Zulaika,"Gang Kebonjati No. 42
Bandar Lampung, Nusa Tenggara Barat 99129",unggul22@example.net,Kontruksi,+62-0546-448-4211,Menengah,200000,Retail,"482 Angela Prairie Apt. 227
West Jackton, IN 34086",2023-12-02,Powerful Closing Technique ,Credit & Collection,Inhouse Training,1,24,4,6,4,4.666666666666667,no,31.523809523809522
273,UD Firmansyah,Adhiarja Nababan,"Jalan Kapten Muslihat No. 400
Pekalongan, Lampung 63385",wasitaalmira@example.net,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,(024) 026 1908,Besar,100000,Retail,"75247 Buchanan Summit
Leeville, DE 05197",2023-12-04,Managing General Affairs Excellence,Leadership & Managerial,Public Training,9,77,5,8,9,7.333333333333333,yes,67.80272108843538
274,PD Maryadi (Persero) Tbk,Rafid Widodo,"Gang Cikutra Barat No. 2
Bandung, NB 42248",ani65@example.com,Pertambangan dan Penggalian,+62 (533) 506 1154,Besar,800000,Group,"745 Oneal Flats Apt. 117
Amandaview, MO 53232",2023-11-13,"Manajemen Emosi Diri, Temperamen & Kontrol Customer Dalam Penagihan",HR & Training,Inhouse Training,8,96,9,4,3,5.333333333333333,no,55.61904761904761
275,CV Lestari Tbk,"Malika Situmorang, S.T.","Jl. R.E Martadinata No. 04
Bukittinggi, Sumatera Selatan 11021",chelsea74@example.org,Lainnya,+62 (004) 411-1881,Menengah,200000,Retail,"99838 Yu Fields Suite 942
Dwayneview, GA 93630",2023-12-22,Actuarial Calculation Of The Risk Value,Office & Administration,Inhouse Training,5,30,1,2,8,3.6666666666666665,no,32.38095238095238
276,UD Gunawan,"R. Bala Hartati, M.M.","Gg. M.T Haryono No. 960
Parepare, Jawa Barat 66695",prabalailasari@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (037) 738-9854,Menengah,800000,Retail,"22215 Warren Mountains Suite 477
Shermanside, TN 61921",2023-12-05,International Banking Facility,Office & Administration,Inhouse Training,4,55,10,9,1,6.666666666666667,yes,53.70748299319728
277,CV Melani (Persero) Tbk,R. Silvia Prabowo,"Jalan R.E Martadinata No. 3
Bontang, SN 18649",iswahyudidarmanto@example.org,Aktivitas Jasa Lainnya,086 079 1799,Kecil,700000,Retail,"22562 Hull Tunnel Apt. 145
Crossborough, MP 74945",2023-12-18,Anticipating & Preventing Technique Of Money Laundering,Finance,Public Training,1,88,9,10,7,8.666666666666666,yes,65.56462585034014
278,UD Hidayanto,R. Luthfi Mulyani,"Jalan Antapani Lama No. 136
Kotamobagu, JI 79816",ramarahmawati@example.com,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (068) 399-7224,Besar,400000,Group,"449 Matthew River
Lake Anthony, ME 31446",2023-12-06,Digital Mindset & capability Development Based on Era 4.0,Finance,Online Training,4,76,6,6,1,4.333333333333333,no,41.33333333333333
279,PT Uyainah (Persero) Tbk,"dr. Zamira Nurdiyanti, S.Sos","Jl. Indragiri No. 57
Palu, SU 60503",utamaeli@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (0747) 670-6962,Besar,300000,Retail,"737 Robin Ranch
Parkerport, MO 45966",2023-11-11,Actuarial Calculation Of The Risk Value,Office & Administration,Inhouse Training,5,76,9,9,2,6.666666666666667,no,56.095238095238095
280,PD Najmudin Situmorang (Persero) Tbk,Galur Kurniawan,"Jl. Sukajadi No. 486
Pangkalpinang, Sumatera Utara 03543",hastanasyidah@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (771) 666 7560,Kecil,800000,Retail,"553 Harris Manors
South Alyssaport, OK 17456",2023-11-27,How to detect & prevent application fraud in Digital Era for banking & fintech,HR & Training,Public Training,2,36,4,5,1,3.3333333333333335,no,27.047619047619047
281,Perum Melani,Patricia Kusmawati,"Jl. Cikapayang No. 7
Kota Administrasi Jakarta Selatan, Riau 75941",usamahhendri@example.com,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,080 498 8062,Besar,700000,Retail,"8925 Hill Lights
Josephville, MT 37389",2023-11-26,Create A Simple Integrating Payroll System For Salary Efficiently And Effectively,Office & Administration,Online Training,9,75,1,1,4,2.0,no,35.0
282,CV Wijayanti Rahayu,Devi Anggraini,"Gang Dipatiukur No. 1
Binjai, Sulawesi Selatan 05795",jsaptono@example.com,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,(0202) 152 1613,Kecil,100000,Group,"921 Elizabeth Gardens Apt. 297
Jenniferfurt, AS 22330",2023-11-11,Graphonomy & Graphology: Pencegahan Pemalsuan Tanda Tangan & Penipuan Dokumen di Era New Normal,Sales & Marketing,Public Training,8,47,10,8,8,8.666666666666666,no,67.66666666666666
283,UD Rahayu Maulana,Cut Ida Palastri,"Jl. Antapani Lama No. 65
Tidore Kepulauan, AC 04855",siska49@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62-0749-818-0252,Kecil,500000,Retail,"7942 Tyler Forest
Port Michael, PA 52009",2023-12-28,Teknik Analisa Big Data untuk Memaksimalkan Marketing,Sales & Marketing,Public Training,2,40,10,7,8,8.333333333333334,no,56.1904761904762
284,UD Marbun,Paris Simanjuntak,"Jl. HOS. Cokroaminoto No. 48
Palembang, Sulawesi Tengah 38801",samosirartanto@example.org,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-03-924-6585,Besar,900000,Retail,"7205 Wendy Inlet
Castroside, KS 64793",2023-12-14,Managing General Affairs Excellence,Leadership & Managerial,Inhouse Training,9,50,8,5,8,7.0,yes,62.04081632653061
285,PD Wastuti Saptono,"R.A. Zamira Andriani, S.Kom","Jalan Gedebage Selatan No. 77
Banjarbaru, BA 85583",salwapratiwi@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62 (37) 128 7895,Menengah,200000,Retail,"8778 Jeffrey Ferry Suite 076
New Samantha, MT 71741",2023-12-07,Menyusun Kurikulum Pelatihan Berbasis Kompetensi,Office & Administration,Inhouse Training,5,94,10,2,5,5.666666666666667,no,52.952380952380956
286,Perum Manullang,Ian Yolanda,"Jl. M.T Haryono No. 4
Tangerang, JI 78784",adiarja91@example.net,Pengangkutan dan Pergudangan,+62 (548) 474-7444,Besar,100000,Group,"919 Miranda Villages
North Danielle, MS 44307",2023-12-02,Memaksimalkan Digital Marketing Untuk Bisnis,Sales & Marketing,Public Training,9,88,3,7,9,6.333333333333333,yes,63.65986394557823
287,UD Setiawan Tbk,"dr. Tirtayasa Namaga, S.Sos","Gg. Waringin No. 566
Tidore Kepulauan, Sulawesi Tenggara 17295",wsalahudin@example.net,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (0294) 997 2111,Kecil,700000,Group,"PSC 4433, Box 3609
APO AE 13508",2023-12-07,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend & Metode Terbaru",HR & Training,Public Training,9,82,7,9,7,7.666666666666667,no,68.38095238095238
288,PT Usada Adriansyah (Persero) Tbk,drg. Karen Saragih,"Jalan Antapani Lama No. 471
Lubuklinggau, GO 74225",cahyanto86@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62-090-335-5988,Besar,400000,Retail,"450 Kristen Brooks
East Charleston, NJ 04319",2023-11-24,Corporate Event Management,Leadership & Managerial,Public Training,4,45,1,5,3,3.0,no,29.285714285714285
289,PT Suryatmi Maryadi Tbk,Zamira Suryatmi,"Gg. Jayawijaya No. 0
Jambi, GO 51051",simanjuntakpandu@example.net,Lainnya,+62-044-735-8155,Besar,400000,Retail,"9798 April Stream Suite 897
West Melissa, NC 66581",2023-11-14,"Sekuritisasi Asset: Pengembangan Produk, Analisa Resiko, Aspek Legal, Perpajakan dan Strukturisasinya",HR & Training,Inhouse Training,8,60,1,1,4,2.0,no,31.428571428571427
290,Perum Oktaviani,"Salsabila Hassanah, S.Psi","Gang Moch. Ramdan No. 015
Yogyakarta, KI 74524",uyainahmalik@example.net,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62-965-297-0723,Besar,100000,Group,"8232 Sydney Mountains Apt. 410
West Michael, MH 82581",2023-12-10,How To Utilize People & Technology to win market,HR & Training,Online Training,2,61,6,8,5,6.333333333333333,no,47.76190476190476
291,CV Sirait Latupono,"Anggabaya Widodo, S.Gz","Gg. Kutai No. 338
Bandung, Nusa Tenggara Timur 25129",hamzahsuryatmi@example.com,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (0529) 266-1040,Besar,1000000,Group,"6702 Dyer Bridge
North Ashley, TX 08960",2024-01-06,Five Core Leadership Using POCE,Leadership & Managerial,Inhouse Training,1,48,10,3,6,6.333333333333333,no,44.476190476190474
292,PD Natsir Nainggolan,"Lurhur Saputra, M.M.","Gang Suniaraja No. 3
Bekasi, JK 72080",darmantosaragih@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-019-001-5280,Besar,600000,Group,"4800 Howard Gateway Suite 980
Kristystad, PW 70309",2023-12-09,Marketing Research For Business Using SPSS,Credit & Collection,Online Training,3,73,8,9,6,7.666666666666667,no,58.523809523809526
293,PT Puspita,drg. Maria Wahyuni,"Gg. Rawamangun No. 5
Tarakan, SN 89510",mustofa31@example.com,Real Estat,+62 (0293) 178 6206,Menengah,400000,Retail,"131 Jennifer River Apt. 911
Cruzfurt, DE 99169",2024-01-04,Advance RM training: RM sebagai Business Coach kepada Debiturnya. Phase 2: Business Coach Membuat Bisnis Debitur menjadi Level Korporat,Sales & Marketing,Public Training,3,78,8,2,10,6.666666666666667,no,53.523809523809526
294,Perum Permadi,Mahdi Hariyah,"Gang Jakarta No. 770
Bontang, Kalimantan Barat 38075",ciaobellamanullang@example.com,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (141) 211 6283,Besar,900000,Group,"8501 Huerta Shore
West Robert, WY 85336",2023-12-18,"Mengelola Team Collection Era Covid-19 bagi Manager,Supervisor & Team Leader: Collector Skills Transformation & Team Motivation Charge Up",Sales & Marketing,Public Training,2,44,3,2,4,3.0,no,26.285714285714285
295,PT Pertiwi Wibowo,"Galuh Mayasari, S.T.","Gg. Dipenogoro No. 6
Batu, MA 83914",zmahendra@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62-35-733-0009,Besar,800000,Retail,"180 Hart Plains Suite 626
Dwaynemouth, NV 57844",2023-12-22,Collection Target Fixing & Motivation Charge Up,HR & Training,Public Training,6,98,3,2,8,4.333333333333333,no,47.33333333333333
296,Perum Setiawan Lestari (Persero) Tbk,Darmana Permadi,"Jl. Pacuan Kuda No. 13
Kota Administrasi Jakarta Selatan, BB 62888",embuhwulandari@example.com,Pertambangan dan Penggalian,+62-306-765-5089,Menengah,600000,Retail,"23207 Brown Forest Suite 678
Port Heather, VA 44648",2023-12-29,Analisa Kredit Berbasis Laporan Keuangan,Sales & Marketing,Online Training,5,55,2,9,8,6.333333333333333,no,51.19047619047619
297,PD Napitupulu Samosir Tbk,Yoga Ramadan,"Jl. PHH. Mustofa No. 007
Kota Administrasi Jakarta Selatan, GO 68637",hlestari@example.org,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,(0897) 715 7491,Menengah,200000,Group,"038 Boyd Crest Apt. 438
South Jamesbury, DC 59770",2024-01-01,"Business Acumen: Think, Sense & Act like CEO",Finance,Inhouse Training,2,79,10,5,6,7.0,no,54.142857142857146
298,UD Wijayanti Oktaviani,"Dr. Padmi Wijaya, S.Gz","Jalan Rajawali Barat No. 452
Makassar, Sulawesi Barat 47431",onihutapea@example.net,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-07-258-1900,Besar,600000,Retail,"8686 Melissa Manors Suite 766
East Bradley, FM 22701",2023-11-27,Bagaimana Melakukan PHK Dengan Aman Tanpa Gejolak,Office & Administration,Online Training,3,51,4,2,6,4.0,no,34.42857142857143
299,UD Astuti Anggraini Tbk,R. Gading Wulandari,"Jl. Pasirkoja No. 145
Banjarbaru, LA 33849",permadiluwes@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (32) 377 0227,Kecil,900000,Group,"559 Sheila Burgs Apt. 770
Carterbury, WA 96441",2023-11-09,"Manajemen Emosi, Temperamen, Dan Kontrol Diri Untuk Service Excellent",Leadership & Managerial,Public Training,4,42,3,9,8,6.666666666666667,no,49.80952380952381
300,PD Fujiati Hutapea,Dr. Nilam Prabowo,"Jalan Cikapayang No. 686
Semarang, DKI Jakarta 54889",mustofalurhur@example.net,Aktivitas Jasa Lainnya,+62 (08) 359-2938,Besar,300000,Group,"0834 King Circle
Johnview, AR 65225",2023-12-18,Professional Tenant & Property Management,Leadership & Managerial,Inhouse Training,1,74,5,7,4,5.333333333333333,no,42.47619047619048
301,CV Halim Rajasa,Respati Mayasari,"Gang Bangka Raya No. 44
Pangkalpinang, Riau 59917",kurniawanpangeran@example.net,Pengangkutan dan Pergudangan,+62-0970-419-6652,Kecil,1000000,Retail,"09143 Johnson Throughway
Brownmouth, AL 39132",2023-12-31,Memaksimalkan Digital Marketing Untuk Bisnis,Sales & Marketing,Public Training,9,89,1,6,9,5.333333333333333,no,56.047619047619044
302,PT Uwais Latupono,"drg. Zelaya Rahmawati, S.Pd","Gang Moch. Toha No. 14
Bukittinggi, NB 72312",gzulaika@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (270) 285-9195,Menengah,300000,Retail,"Unit 0484 Box 8171
DPO AE 93607",2023-11-08,Collection Target Fixing & Motivation Charge Up,HR & Training,Inhouse Training,6,100,8,10,8,8.666666666666666,no,72.38095238095238
303,PD Irawan Nugroho,"Fathonah Fujiati, M.M.","Gg. Pasirkoja No. 23
Bogor, MA 44210",xmustofa@example.org,Aktivitas Jasa Lainnya,+62-047-310-9613,Kecil,800000,Group,"8275 White Harbor
South Shannon, IA 37686",2023-11-29,"Manajemen Emosi, Temperamen, Dan Kontrol Diri Untuk Service Excellent",Leadership & Managerial,Inhouse Training,5,42,6,4,1,3.6666666666666665,no,34.095238095238095
